"Student_ID","Term","Section_ID","Instructor_ID","Main_CourseID","Gender","Age","Ethnicity","FirstGen","Military","FosterYouth","DSPS","FinAid","Units_Attempted_Beg_Of_Term","GPA_Beg_Of_Term","TermUnitsAttempted","K12_Student","First_Time_College_Student","Nonresident_Tuition_Exempt","International","Nonresident","WR_Center","Main_Course_SuccessFlag","Main_Course_GradePoints","HS_GPA","Online","N_Center_Visits","Center_Attendance_Hours","N_Conf"
4165,"Year 3 Spring",37,2351,"ENG 1","Male",18,"Mixed Ethnicity",1,0,0,0,0,12,2.25,12,0,0,0,0,0,0,0,1,2.58,0,NA,NA,NA
4166,"Year 3 Spring",27,4550,"ENG 1","Male",20,"White, Non-Hispanic",0,0,0,0,1,17.5,2.28571428571429,12,0,0,0,0,0,0,1,2,3.34,0,NA,NA,NA
4169,"Year 3 Spring",40,9935,"ENG 1","Male",18,"Mixed Ethnicity",0,0,0,0,0,14,3.21428571428571,13,0,0,0,0,0,0,1,3,2.64,0,NA,NA,NA
4170,"Year 3 Spring",212,2029,"ENG 1","Male",18,"White, Non-Hispanic",0,0,0,0,0,17,3.11764705882353,15,0,0,0,0,0,0,1,4,3.1,0,NA,NA,NA
4174,"Year 3 Spring",34,8605,"ENG 1","Male",19,"White, Non-Hispanic",0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,2.8,0,NA,NA,NA
4178,"Year 3 Spring",30,2001,"ENG 1","Female",19,"Asian",1,0,0,0,1,12,2.83333333333333,9,0,0,0,0,0,0,1,4,3.13,0,NA,NA,NA
4181,"Year 3 Spring",42,8722,"ENG 1","Male",19,"Asian",0,0,0,0,0,14.5,4,14,0,0,0,1,0,0,1,3,NA,0,NA,NA,NA
4182,"Year 3 Spring",40,9935,"ENG 1","Male",18,"Mixed Ethnicity",0,0,0,0,1,12,2.33333333333333,13,0,0,0,0,0,0,1,2,3.2,0,NA,NA,NA
4183,"Year 3 Spring",51,2293,"ENG 1","Female",31,"White, Non-Hispanic",1,0,0,0,1,0,0,12,0,0,0,0,0,1,1,4,NA,0,4,4.57515305558841,1
4185,"Year 3 Spring",48,910,"ENG 1","Male",18,"Hispanic / Latino",0,0,0,0,0,11,2.45454545454545,8,0,0,0,0,0,0,0,0,3.02,0,NA,NA,NA
4189,"Year 3 Spring",40,9935,"ENG 1","Female",18,"Asian",0,0,0,0,1,17,3.52941176470588,14,0,0,0,0,0,1,1,4,NA,0,22,26.4984130555391,5
4190,"Year 3 Spring",47,1612,"ENG 1","Female",18,"Mixed Ethnicity",0,0,0,0,0,17.5,3.54285714285714,18,0,0,0,1,0,0,1,4,NA,0,NA,NA,NA
4191,"Year 3 Spring",31,1833,"ENG 1","Female",19,"Mixed Ethnicity",0,0,0,0,0,7.5,1,6,0,0,0,0,0,0,0,0,3.3,0,NA,NA,NA
4194,"Year 3 Spring",40,9935,"ENG 1","Male",18,"Hispanic / Latino",1,0,0,0,1,7.5,0.6,10,0,0,0,0,0,0,0,0,2.5,0,NA,NA,NA
4200,"Year 3 Spring",38,8735,"ENG 1","Male",18,"Asian",0,0,0,0,1,16,2.375,9,0,0,0,0,0,0,1,3,2.9,0,NA,NA,NA
4204,"Year 3 Spring",23,8816,"ENG 1","Female",18,"Mixed Ethnicity",0,0,0,0,0,8,2.5,0,0,0,0,0,0,1,0,0,2,0,NA,NA,NA
4205,"Year 3 Spring",41,9412,"ENG 1","Female",19,"Asian",1,0,0,0,0,16.5,4,18,0,0,0,1,0,0,1,3,3.25,0,NA,NA,NA
4207,"Year 3 Spring",47,1612,"ENG 1","Female",19,"Asian",0,0,0,0,0,12.5,4,11,0,0,0,1,0,0,1,3,NA,0,NA,NA,NA
4208,"Year 3 Spring",58,1938,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,0,1.59,1,NA,NA,NA
4209,"Year 3 Spring",40,9935,"ENG 1","Female",18,"Mixed Ethnicity",0,0,0,0,1,13,3.15384615384615,13,0,0,0,0,0,0,1,4,3.53,0,NA,NA,NA
4212,"Year 3 Spring",40,9935,"ENG 1","Female",18,"Hispanic / Latino",1,0,0,0,0,14,2.42857142857143,13,0,0,0,0,0,0,1,3,2.2,0,NA,NA,NA
4214,"Year 3 Spring",25,5224,"ENG 1","Female",19,"Asian",0,0,0,0,0,11,4,5,0,0,0,0,0,0,0,0,3.9,0,NA,NA,NA
4223,"Year 3 Spring",29,2019,"ENG 1","Female",19,"Asian",0,0,0,0,0,12,3.25,9,0,0,0,0,0,0,1,4,2.7,0,NA,NA,NA
4228,"Year 3 Spring",44,1612,"ENG 1","Male",18,"Hispanic / Latino",1,0,0,0,1,12,3.5,11,0,0,0,0,0,0,0,0,3.2,0,NA,NA,NA
4230,"Year 3 Spring",63,8816,"ENG 1","Female",18,"African American",1,0,0,0,1,13,2.38461538461538,6,0,0,0,0,0,1,0,1,2.4,0,22,21.2468502779139,4
4231,"Year 3 Spring",33,2357,"ENG 1","Male",23,"White, Non-Hispanic",0,0,0,0,0,6,3.5,7,0,0,0,0,0,0,1,3,2.1,0,NA,NA,NA
4237,"Year 3 Spring",30,2001,"ENG 1","Male",18,"White, Non-Hispanic",0,0,0,0,1,0.5,4,18.5,0,0,0,0,0,0,1,3,3.8,0,NA,NA,NA
4241,"Year 3 Spring",61,2321,"ENG 1","Male",19,"Asian",0,0,0,0,0,12,2.25,17,0,0,0,0,0,1,1,2,2.77,0,26,20.0783844447136,4
4242,"Year 3 Spring",23,8816,"ENG 1","Male",19,"Mixed Ethnicity",1,0,0,0,1,14,2.07142857142857,11,0,0,0,0,0,0,1,3,2.94,0,NA,NA,NA
4245,"Year 3 Spring",40,9935,"ENG 1","Male",20,"Mixed Ethnicity",0,0,0,0,1,12,3.25,13.5,0,0,0,0,0,0,1,2,NA,0,NA,NA,NA
4246,"Year 3 Spring",31,1833,"ENG 1","Male",18,"Asian",0,0,0,0,1,0,0,14,0,1,0,0,0,0,0,1,3,0,NA,NA,NA
4247,"Year 3 Spring",167,1649,"ENG 1","Male",19,"White, Non-Hispanic",0,0,0,0,0,6,1,6,0,0,0,0,0,1,0,0,2.7,0,16,12.3758663888772,1
4250,"Year 3 Spring",61,2321,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,0,0,16,2.0625,15,0,0,0,0,1,1,1,3,2.75,0,2,1.08680472221639,1
4251,"Year 3 Spring",55,2321,"ENG 1","Female",18,"Asian",1,0,0,1,1,3,4,14,0,0,0,0,0,0,1,3,3.57,1,NA,NA,NA
4256,"Year 3 Spring",37,2351,"ENG 1","Male",26,"Hispanic / Latino",1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,2,0,NA,NA,NA
4257,"Year 3 Spring",69,2001,"ENG 1","Male",19,"Asian",1,0,0,0,0,12,3.75,15,0,0,0,0,1,1,1,3,NA,0,28,34.3949958335029,4
4260,"Year 3 Spring",60,1900,"ENG 1","Male",19,"Hispanic / Latino",0,0,0,0,1,13,0.615384615384615,7,0,0,0,0,0,0,0,0,2.6,0,NA,NA,NA
4261,"Year 3 Spring",37,2351,"ENG 1","Female",19,"Mixed Ethnicity",1,0,0,0,0,16,3.1875,15,0,0,0,0,0,0,1,4,3.6,0,NA,NA,NA
4265,"Year 3 Spring",28,1900,"ENG 1","Female",20,"Mixed Ethnicity",0,0,0,0,0,24,3.83333333333333,15,0,0,0,0,0,0,1,4,2.9,0,NA,NA,NA
4268,"Year 3 Spring",44,1612,"ENG 1","Male",21,"Asian",1,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,2.33,0,NA,NA,NA
4269,"Year 3 Spring",66,2321,"ENG 1","Female",18,"Asian",0,0,0,0,0,12.5,4,17,0,0,0,1,0,1,1,4,NA,0,53,31.7871816666259,9
4273,"Year 3 Spring",69,2001,"ENG 1","Female",19,"Asian",1,0,0,0,0,15,3.73333333333333,15,0,0,0,0,0,1,1,4,3.79,0,23,20.6288611111376,5
4275,"Year 3 Spring",58,1938,"ENG 1","Female",19,"Asian",1,0,0,0,0,0,0,20.5,0,1,0,1,0,0,1,4,3.6,1,NA,NA,NA
4276,"Year 3 Spring",55,2321,"ENG 1","Female",16,"White, Non-Hispanic",1,0,0,0,0,12,4,8,0,0,0,0,0,0,1,4,3.9,1,NA,NA,NA
4277,"Year 3 Spring",51,2293,"ENG 1","Female",19,"Mixed Ethnicity",0,0,0,0,0,5,0,8,0,0,0,0,0,1,0,1,2.8,0,14,21.7503524998824,1
4278,"Year 3 Spring",27,4550,"ENG 1","Male",18,"Asian",1,0,0,0,0,16.5,0.909090909090909,14.5,0,0,1,0,0,0,1,2,0.7,0,NA,NA,NA
4279,"Year 3 Spring",37,2351,"ENG 1","Male",18,"Hispanic / Latino",0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,2.9,0,NA,NA,NA
4282,"Year 3 Spring",26,3272,"ENG 1","Female",18,"White, Non-Hispanic",1,0,0,0,1,12,3,7,0,0,0,0,0,0,1,3,2.9,0,NA,NA,NA
4283,"Year 3 Spring",24,3984,"ENG 1","Female",19,"White, Non-Hispanic",0,0,0,0,0,15,4,18,0,0,0,0,1,0,1,4,3.99,0,NA,NA,NA
4284,"Year 3 Spring",37,2351,"ENG 1","Male",18,"White, Non-Hispanic",0,0,0,0,1,13,2.76923076923077,8,0,0,0,0,0,0,0,0,3,0,NA,NA,NA
4285,"Year 3 Spring",38,8735,"ENG 1","Female",18,"Hispanic / Latino",0,0,0,0,1,0,0,11,0,1,0,0,0,0,1,3,2.9,0,NA,NA,NA
4288,"Year 3 Spring",28,1900,"ENG 1","Male",18,"White, Non-Hispanic",1,0,0,0,1,3,3,4,0,1,0,0,0,0,1,3,3.4,0,NA,NA,NA
4289,"Year 3 Spring",68,8975,"ENG 1","Female",18,"Asian",1,0,0,0,0,12,2.91666666666667,12,0,0,0,1,0,1,0,0,2.4,0,2,0.597803611093097,1
4290,"Year 3 Spring",41,9412,"ENG 1","Male",19,"Asian",0,0,0,0,0,15.5,3.41935483870968,10.5,0,0,0,1,0,0,1,3,3.36,0,NA,NA,NA
4291,"Year 3 Spring",44,1612,"ENG 1","Male",19,"Asian",1,0,0,0,0,0,0,4.5,0,1,0,1,0,0,1,0,NA,0,NA,NA,NA
4292,"Year 3 Spring",69,2001,"ENG 1","Male",21,"Asian",0,0,0,0,0,12.5,2.64,9.5,0,0,0,1,0,1,1,0,NA,0,18,20.5163108335601,4
4296,"Year 3 Spring",50,2038,"ENG 1","Male",20,"Asian",0,0,0,0,1,22,3.63636363636364,14,0,0,0,0,1,1,1,4,NA,0,17,21.4586255555683,5
4299,"Year 3 Spring",29,2019,"ENG 1","Female",19,"Mixed Ethnicity",0,0,0,0,0,19,4,16,0,0,0,0,0,0,1,4,3.7,0,NA,NA,NA
4303,"Year 3 Spring",51,2293,"ENG 1","Male",19,"Asian",0,0,0,1,0,9,0.555555555555556,10,0,0,0,0,0,0,1,3,2.1,0,NA,NA,NA
4306,"Year 3 Spring",30,2001,"ENG 1","Female",21,"Asian",0,0,0,0,0,10,1.5,13.5,0,0,0,1,0,1,1,2,3.7,0,26,19.0083525000016,2
4307,"Year 3 Spring",54,8975,"ENG 1","Male",20,"Asian",0,0,0,0,0,19,1.89473684210526,12,0,0,0,1,0,0,0,0,3.3,1,NA,NA,NA
4308,"Year 3 Spring",32,1953,"ENG 1","Female",33,"White, Non-Hispanic",0,0,0,0,1,10,4,13,0,0,0,0,0,0,1,4,NA,0,NA,NA,NA
4309,"Year 3 Spring",47,1612,"ENG 1","Female",18,"Asian",0,0,0,0,1,11,3.09090909090909,14,0,0,1,0,0,0,1,4,3.7,0,NA,NA,NA
4311,"Year 3 Spring",55,2321,"ENG 1","Male",18,"White, Non-Hispanic",0,0,0,0,0,18,1.66666666666667,6,0,0,0,0,0,0,0,0,3.5,1,NA,NA,NA
4316,"Year 3 Spring",27,4550,"ENG 1","Female",22,"White, Non-Hispanic",0,0,0,0,1,19,4,17,0,0,0,0,0,0,1,4,3.21,0,NA,NA,NA
4318,"Year 3 Spring",33,2357,"ENG 1","Male",18,"Hispanic / Latino",0,0,0,0,1,14,1.07142857142857,12,0,0,0,0,0,0,1,2,3.33,0,NA,NA,NA
4320,"Year 3 Spring",67,8605,"ENG 1","Male",22,"African American",1,1,0,1,1,16,1.8125,10,0,0,0,0,0,1,1,2,2.4,0,61,53.7252341668473,6
4323,"Year 3 Spring",55,2321,"ENG 1","Female",19,"Asian",1,0,0,0,0,9.5,4,0,0,0,0,1,0,0,0,0,NA,1,NA,NA,NA
4326,"Year 3 Spring",167,1649,"ENG 1","Male",18,"Mixed Ethnicity",0,0,0,0,0,8,3.25,11,0,0,0,0,0,1,0,0,2.39,0,1,0.238921388917499,1
4327,"Year 3 Spring",34,8605,"ENG 1","Male",26,"White, Non-Hispanic",1,0,0,0,1,11,1.63636363636364,13,0,0,0,0,0,0,1,3,3,0,NA,NA,NA
4328,"Year 3 Spring",25,5224,"ENG 1","Male",18,"Mixed Ethnicity",0,0,0,0,0,13,1.30769230769231,13.5,0,0,0,0,0,0,0,0,3.28,0,NA,NA,NA
4331,"Year 3 Spring",57,1672,"ENG 1","Male",25,"Asian",1,0,0,0,1,15,2.93333333333333,6,0,0,0,0,0,0,0,0,NA,1,NA,NA,NA
4337,"Year 3 Spring",40,9935,"ENG 1","Male",19,"Mixed Ethnicity",1,0,0,0,1,14,2.78571428571429,13,0,0,0,0,0,0,1,3,3,0,NA,NA,NA
4342,"Year 3 Spring",168,9412,"ENG 1","Male",19,"Asian",0,0,0,0,0,6.5,3.53846153846154,15,0,0,0,1,0,1,1,3,NA,0,38,27.0381616667244,3
4343,"Year 3 Spring",68,8975,"ENG 1","Female",27,"Asian",1,0,0,0,0,13.5,3.48148148148148,11.5,0,0,0,1,0,1,1,3,NA,0,58,51.5725613890754,4
4344,"Year 3 Spring",168,9412,"ENG 1","Male",19,"Asian",0,0,0,0,0,9.5,3.68421052631579,8,0,0,0,1,0,1,1,3,NA,0,23,20.9915049998628,3
4345,"Year 3 Spring",28,1900,"ENG 1","Female",19,"Asian",0,0,0,0,0,13,2.53846153846154,12.5,0,0,0,1,0,0,1,2,3.33,0,NA,NA,NA
4348,"Year 3 Spring",55,2321,"ENG 1","Female",19,"Asian",0,0,0,0,0,9.5,4,15,0,0,0,1,0,0,1,3,NA,1,NA,NA,NA
4349,"Year 3 Spring",25,5224,"ENG 1","Male",18,"Mixed Ethnicity",0,0,0,1,0,12,3,12,0,0,0,0,0,0,1,3,3.14,0,NA,NA,NA
4351,"Year 3 Spring",61,2321,"ENG 1","Female",31,"African American",1,0,0,0,1,9,2.66666666666667,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA
4352,"Year 3 Spring",41,9412,"ENG 1","Female",18,"Asian",1,0,0,0,0,9,3.66666666666667,14,0,0,0,0,0,0,1,4,3.63,0,NA,NA,NA
4353,"Year 3 Spring",213,3316,"ENG 1","Male",22,"Mixed Ethnicity",0,1,0,0,1,14,3.78571428571429,12,0,0,0,0,0,0,1,4,3.2,0,NA,NA,NA
4357,"Year 3 Spring",168,9412,"ENG 1","Female",20,"Asian",1,0,0,0,0,11.5,3.1304347826087,14,0,0,0,1,0,1,1,3,NA,0,18,21.1170480555958,3
4358,"Year 3 Spring",168,9412,"ENG 1","Male",20,"Asian",1,0,0,0,0,6.5,0.692307692307692,11,0,0,0,1,0,1,1,3,NA,0,26,23.1644008333153,3
4359,"Year 3 Spring",168,9412,"ENG 1","Male",19,"Asian",1,0,0,0,0,4.5,1.33333333333333,13,0,0,0,1,0,1,1,3,NA,0,20,20.8214086110062,3
4360,"Year 3 Spring",41,9412,"ENG 1","Female",18,"Asian",1,0,0,0,1,8,1.875,10,0,0,0,0,0,0,1,2,3.2,0,NA,NA,NA
4362,"Year 3 Spring",213,3316,"ENG 1","Male",19,"Mixed Ethnicity",0,0,0,0,1,12,1.75,7,0,0,0,0,0,0,1,2,2.5,0,NA,NA,NA
4363,"Year 3 Spring",63,8816,"ENG 1","Female",18,"Hispanic / Latino",1,0,0,0,1,13,2.15384615384615,8,0,0,1,0,0,1,1,3,2.58,0,24,25.7814041666852,4
4366,"Year 3 Spring",58,1938,"ENG 1","Female",18,"Asian",1,0,0,0,1,12,4,18,0,0,0,0,1,0,1,4,2.97,1,NA,NA,NA
4367,"Year 3 Spring",65,3316,"ENG 1","Male",19,"White, Non-Hispanic",1,0,0,0,1,15,3.4,17,0,0,0,0,0,1,1,2,2.9,0,11,25.5457244443231,5
4368,"Year 3 Spring",212,2029,"ENG 1","Male",20,"Mixed Ethnicity",0,0,0,0,0,14,2.42857142857143,7,0,0,0,0,0,0,1,2,3.3,0,NA,NA,NA
4372,"Year 3 Spring",40,9935,"ENG 1","Female",20,"Asian",1,0,0,0,0,8,0.75,6,0,0,0,1,0,0,0,0,3,0,NA,NA,NA
4374,"Year 3 Spring",25,5224,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,0,1,19,3.84210526315789,15,0,0,1,0,0,1,1,4,3.42,0,4,16.559212222298,1
4375,"Year 3 Spring",31,1833,"ENG 1","Male",19,"Asian",0,0,0,0,0,13,2.46153846153846,13,0,0,0,0,0,0,1,2,3,0,NA,NA,NA
4379,"Year 3 Spring",24,3984,"ENG 1","Male",19,"Asian",0,0,0,1,0,6.5,4,9,0,0,0,0,0,0,1,4,3.58,0,NA,NA,NA
4380,"Year 3 Spring",213,3316,"ENG 1","Male",18,"Mixed Ethnicity",1,0,0,0,1,13,3.53846153846154,13,0,0,0,0,0,0,1,3,4,0,NA,NA,NA
4381,"Year 3 Spring",31,1833,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,0,1,12,3.08333333333333,13,0,0,0,0,0,0,1,3,3.49,0,NA,NA,NA
4382,"Year 3 Spring",27,4550,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,0,1,9,2,10,0,0,0,0,0,0,1,3,3.5,0,NA,NA,NA
4383,"Year 3 Spring",41,9412,"ENG 1","Female",18,"Mixed Ethnicity",0,0,0,0,1,12.5,3.52,9,0,0,0,0,0,0,1,4,3,0,NA,NA,NA
4384,"Year 3 Spring",47,1612,"ENG 1","Female",18,"African American",0,0,0,0,1,6,0,7,0,0,0,0,0,0,0,0,2.3,0,NA,NA,NA
4387,"Year 3 Spring",47,1612,"ENG 1","Male",19,"Asian",1,0,0,0,0,11.5,1.43478260869565,12,0,0,0,1,0,0,0,0,NA,0,NA,NA,NA
4388,"Year 3 Spring",44,1612,"ENG 1","Male",19,"Hispanic / Latino",1,0,0,0,1,3,1,15,0,0,0,0,0,0,0,0,3.1,0,NA,NA,NA
4389,"Year 3 Spring",27,4550,"ENG 1","Decline",18,"White, Non-Hispanic",0,0,0,0,1,14,3,15,0,0,0,0,0,0,1,3,2.8,0,NA,NA,NA
4391,"Year 3 Spring",168,9412,"ENG 1","Male",19,"Asian",1,0,0,0,0,6.5,3,11,0,0,0,1,0,1,1,3,NA,0,29,27.2035755556822,3
4395,"Year 3 Spring",69,2001,"ENG 1","Male",19,"Mixed Ethnicity",0,0,0,0,1,13,3.38461538461538,20,0,0,0,0,0,1,1,3,3.1,0,54,30.2690555555953,5
4396,"Year 3 Spring",57,1672,"ENG 1","Male",19,"Asian",0,0,0,0,0,12,1.25,13.5,0,0,0,1,0,0,1,4,NA,1,NA,NA,NA
4397,"Year 3 Spring",67,8605,"ENG 1","Female",19,"Mixed Ethnicity",0,0,0,0,0,9,3.66666666666667,16,0,0,0,0,0,1,1,3,NA,0,38,37.3452688890696,5
4399,"Year 3 Spring",35,1833,"ENG 1","Female",19,"Hispanic / Latino",0,0,0,0,1,12,1.58333333333333,15,0,0,0,0,0,0,1,3,3,0,NA,NA,NA
4400,"Year 3 Spring",31,1833,"ENG 1","Male",18,"Mixed Ethnicity",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2.8,0,NA,NA,NA
4401,"Year 3 Spring",36,8483,"ENG 1","Male",21,"Asian",1,0,0,0,0,0,0,9,0,0,0,0,0,0,1,3,3.7,0,NA,NA,NA
4403,"Year 3 Spring",47,1612,"ENG 1","Female",19,"Asian",1,0,0,0,0,12.5,4,19,0,0,0,1,0,1,1,4,NA,0,18,21.1044650000996,2
4405,"Year 3 Spring",37,2351,"ENG 1","Female",18,"Mixed Ethnicity",1,0,0,0,1,14,2.57142857142857,21,0,0,0,0,0,0,1,4,3.7,0,NA,NA,NA
4406,"Year 3 Spring",28,1900,"ENG 1","Male",28,"Asian",0,0,0,0,0,8,1.875,8,0,0,0,0,1,0,0,0,NA,0,NA,NA,NA
4407,"Year 3 Spring",24,3984,"ENG 1","Male",22,"Asian",0,0,0,0,0,13,1.61538461538462,14.5,0,0,0,1,0,0,1,2,2.8,0,NA,NA,NA
4415,"Year 3 Spring",30,2001,"ENG 1","Male",26,"Hispanic / Latino",0,0,0,0,1,5,4,11,0,0,0,0,0,1,1,2,2.5,0,22,31.409940555493,NA
4416,"Year 3 Spring",24,3984,"ENG 1","Female",18,"Mixed Ethnicity",0,0,0,0,1,18,3.05555555555556,16,0,0,0,0,0,0,1,4,3.3,0,NA,NA,NA
4417,"Year 3 Spring",48,910,"ENG 1","Male",19,"African American",1,0,0,0,1,9.5,1.47368421052632,8.5,0,0,0,0,0,0,0,0,2,0,NA,NA,NA
4418,"Year 3 Spring",53,9569,"ENG 1","Female",33,"Asian",0,0,0,0,0,8,4,10,0,0,0,0,0,1,1,4,NA,0,19,33.5093930555715,8
4419,"Year 3 Spring",28,1900,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,0,0,15,4,18.5,0,0,0,1,0,0,1,4,NA,0,NA,NA,NA
4420,"Year 3 Spring",55,2321,"ENG 1","Female",17,"Asian",0,0,0,0,0,10.5,3.71428571428571,9,0,0,0,1,0,0,0,0,NA,1,NA,NA,NA
4421,"Year 3 Spring",41,9412,"ENG 1","Female",40,"White, Non-Hispanic",1,0,0,0,1,13,4,11,0,0,0,0,1,1,1,3,NA,0,40,56.3066727777322,10
4422,"Year 3 Spring",69,2001,"ENG 1","Male",29,"Hispanic / Latino",0,0,0,0,1,0,0,11,0,1,0,0,0,1,0,0,1.596,0,12,17.5684586111704,3
4427,"Year 3 Spring",212,2029,"ENG 1","Male",18,"White, Non-Hispanic",0,0,0,0,0,16,3.25,13,0,0,0,0,0,0,1,3,3,0,NA,NA,NA
4431,"Year 3 Spring",212,2029,"ENG 1","Male",19,"Mixed Ethnicity",1,0,0,0,0,13,3,14,0,0,0,0,0,0,1,4,2.67,0,NA,NA,NA
4433,"Year 3 Spring",43,8735,"ENG 1","Male",21,"Hispanic / Latino",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2.5,0,8,4.53869638873471,NA
4434,"Year 3 Spring",66,2321,"ENG 1","Male",18,"Asian",0,0,0,0,1,12.5,2.96,17,0,0,0,0,0,1,1,4,3.2,0,41,27.6700561108854,4
4437,"Year 3 Spring",36,8483,"ENG 1","Male",18,"Asian",0,0,0,0,0,11,3.27272727272727,15,0,0,0,0,0,0,1,2,2.98,0,NA,NA,NA
4440,"Year 3 Spring",48,910,"ENG 1","Male",23,"White, Non-Hispanic",0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,3,1.853,0,NA,NA,NA
4443,"Year 3 Spring",63,8816,"ENG 1","Female",18,"Asian",0,0,0,1,0,15,2.86666666666667,6,0,0,0,0,0,1,1,3,2.87,0,22,21.0148877775669,4
4444,"Year 3 Spring",62,9935,"ENG 1","Male",18,"Hispanic / Latino",1,0,0,0,0,15,3.4,15,0,0,0,0,0,1,1,3,3.5,0,38,31.2562191666497,4
4447,"Year 3 Spring",40,9935,"ENG 1","Male",18,"Asian",1,0,0,0,1,11,1.63636363636364,15,0,0,0,0,0,0,1,2,3.2,0,NA,NA,NA
4448,"Year 3 Spring",44,1612,"ENG 1","Female",19,"Asian",1,0,0,0,0,14.5,4,18,0,0,0,1,0,0,1,4,NA,0,NA,NA,NA
4449,"Year 3 Spring",27,4550,"ENG 1","Male",18,"Mixed Ethnicity",1,0,0,0,1,12,3.16666666666667,17,0,0,0,0,0,0,1,3,3.37,0,NA,NA,NA
4451,"Year 3 Spring",168,9412,"ENG 1","Male",26,"Mixed Ethnicity",0,0,0,0,1,10,2,10,0,0,0,0,0,1,0,0,1.67,0,9,9.05198444439305,1
4454,"Year 3 Spring",63,8816,"ENG 1","Male",18,"Hispanic / Latino",1,0,0,0,0,9,0.333333333333333,5,0,0,0,0,0,1,0,0,1.64,0,NA,NA,NA
4455,"Year 3 Spring",56,4550,"ENG 1","Female",33,"White, Non-Hispanic",0,0,0,0,1,0,0,12,0,0,0,0,0,0,1,2,NA,1,NA,NA,NA
4457,"Year 3 Spring",25,5224,"ENG 1","Male",18,"Asian",0,0,0,0,0,11.5,3.1304347826087,15.5,0,0,0,0,0,0,1,2,3.2,0,NA,NA,NA
4458,"Year 3 Spring",64,8483,"ENG 1","Male",20,"Asian",0,0,0,0,0,13,1.46153846153846,18,0,0,0,0,1,1,1,3,3.2,0,41,43.3985275000334,3
4460,"Year 3 Spring",56,4550,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,1,0,12,2.5,0,0,0,0,0,0,0,0,0,2.8,1,NA,NA,NA
4461,"Year 3 Spring",167,1649,"ENG 1","Female",18,"White, Non-Hispanic",1,0,0,0,0,5,0,10,0,0,0,0,0,1,1,4,3.4,0,24,22.1777261111471,4
4462,"Year 3 Spring",23,8816,"ENG 1","Male",17,"White, Non-Hispanic",0,0,0,0,0,12,3.75,14,0,0,0,0,1,0,1,4,NA,0,NA,NA,NA
4463,"Year 3 Spring",23,8816,"ENG 1","Male",17,"White, Non-Hispanic",0,0,0,0,0,12,3.75,14,0,0,0,0,1,0,1,4,NA,0,NA,NA,NA
4466,"Year 3 Spring",66,2321,"ENG 1","Female",19,"Asian",0,0,0,0,0,7,3.42857142857143,17,0,0,0,1,0,1,1,4,NA,0,51,30.9312727780475,6
4468,"Year 3 Spring",42,8722,"ENG 1","Male",18,"Hispanic / Latino",1,0,0,0,1,11,2.27272727272727,10,0,0,0,0,0,0,1,2,2.67,0,NA,NA,NA
4470,"Year 3 Spring",167,1649,"ENG 1","Female",19,"Mixed Ethnicity",1,0,0,0,0,8,4,7,0,0,0,0,0,1,1,4,2,0,28,19.4541986110475,5
4471,"Year 3 Spring",167,1649,"ENG 1","Male",18,"White, Non-Hispanic",1,0,0,0,0,13,3,8,0,0,0,0,0,1,1,3,2.3,0,26,19.270027222236,6
4473,"Year 3 Spring",38,8735,"ENG 1","Male",18,"Mixed Ethnicity",1,0,0,0,0,14,0.928571428571429,13,0,0,0,0,0,0,1,2,2.33,0,NA,NA,NA
4474,"Year 3 Spring",35,1833,"ENG 1","Female",19,"Asian",1,0,0,0,0,15,2.73333333333333,15,0,0,0,0,0,0,1,2,NA,0,NA,NA,NA
4477,"Year 3 Spring",35,1833,"ENG 1","Female",18,"Mixed Ethnicity",1,0,0,0,1,12,3.25,15,0,0,0,0,0,0,0,1,3.2,0,NA,NA,NA
4478,"Year 3 Spring",66,2321,"ENG 1","Female",18,"Asian",0,0,0,0,0,9.5,2.63157894736842,17,0,0,0,1,0,1,1,4,NA,0,40,41.1331016667684,5
4479,"Year 3 Spring",47,1612,"ENG 1","Female",19,"Asian",0,0,0,0,0,16,2.625,15,0,0,0,1,0,0,1,3,NA,0,NA,NA,NA
4480,"Year 3 Spring",168,9412,"ENG 1","Male",19,"Asian",1,0,0,0,0,7.5,4,15,0,0,0,1,0,1,1,4,NA,0,31,34.7039502777656,3
4482,"Year 3 Spring",213,3316,"ENG 1","Male",18,"Asian",1,0,0,0,1,12,2.5,15.5,0,0,0,0,0,0,0,0,3.4,0,NA,NA,NA
